Id,Name,2020-07-06 17:09:03,2020-07-06 17:25:29,2020-07-06 19:41:02,2020-07-07 09:19:23,2020-07-07 10:58:29,2020-07-07 11:48:31,2020-07-07 12:20:58,2020-07-08 08:51:06,2020-07-08 11:19:27,2020-07-08 12:09:38,2020-07-09 08:57:08,2020-07-10 09:03:10,2020-07-11 08:49:24,2020-07-11 09:17:15,2020-07-11 09:48:45,2020-07-11 10:20:03,2020-07-11 10:36:07,2020-07-11 12:18:09,2020-07-11 21:56:02,2020-07-12 09:36:12,2020-07-13 09:35:56,2020-07-14 09:35:18,2020-07-15 09:35:40,2020-07-16 09:35:30,2020-07-17 09:35:49,2020-07-18 09:35:43,2020-07-19 09:37:46,2020-07-20 09:36:56,2020-07-21 09:36:25,2020-07-22 09:36:14,2020-07-23 09:36:36,2020-07-24 09:37:12,2020-07-25 09:37:31,2020-07-26 09:38:43,2020-07-27 09:38:11,2020-07-28 09:37:45,2020-07-29 09:36:47,2020-07-30 09:38:05,2020-07-31 09:39:00,2020-08-01 09:39:33,2020-08-02 09:40:19,2020-08-03 09:39:36,2020-08-04 09:39:44,2020-08-05 09:39:47,2020-08-06 09:39:43,2020-08-07 09:40:52,2020-08-08 09:40:22,2020-08-09 09:42:07,2020-08-10 09:41:41,2020-08-11 09:41:13,2020-08-12 09:40:57,2020-08-13 09:41:08,2020-08-14 09:41:32,2020-08-15 09:41:25,2020-08-16 09:43:23,2020-08-17 09:42:49,2020-08-18 09:42:04,2020-08-19 09:42:34,2020-08-20 09:42:27,2020-08-21 09:43:09,2020-08-22 09:43:27,2020-08-23 09:44:59,2020-08-24 09:44:10,2020-08-25 09:44:01,2020-08-26 09:43:43,2020-08-27 09:44:18,2020-08-28 09:48:30,2020-08-29 09:29:10,2020-08-30 09:32:44,2020-08-31 09:24:50,2020-09-01 09:49:03,2020-09-02 09:44:23,2020-09-03 09:47:42,2020-09-04 09:48:32,2020-09-05 10:24:06
7542469,TeamGroup T-Force DDR4 16G PC4-32000 CL18 XTREEM 실버 (8Gx2),"167,960","167,960","167,960","167,960","167,960","167,960","167,960","167,960","167,960","167,960","167,960","167,960","167,960",0,0,0,0,"167,960","167,960","167,960","167,960","167,960","167,960","167,960","167,960","167,960","167,960","167,960","167,960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7545151,TeamGroup T-Force DDR4 16G PC4-33000 CL18 XTREEM 블랙 (8Gx2),"220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100",0,0,0,0,"220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100","220,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_13,756원/1GB_220,100 "
7545253,TeamGroup T-Force DDR4 16G PC4-33000 CL18 XTREEM 실버 (8Gx2),"202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600",0,0,0,0,"202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,600","202,340","202,340","202,340","202,340","202,340","202,340","202,340","202,340","202,340","202,420","202,420","202,420","202,420","202,420","202,420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_12,651원/1GB_202,420 "
7545454,TeamGroup T-Force DDR4 16G PC4-34400 CL18 XTREEM 블랙 (8Gx2),"248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000",0,0,0,0,"248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000",0,"248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000","248,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_15,500원/1GB_248,000 "
7545514,TeamGroup T-Force DDR4 16G PC4-34400 CL18 XTREEM 실버 (8Gx2),"222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360",0,0,0,0,"222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,360","222,080","222,080","222,080","222,080","222,080","222,080","222,080","222,080","222,080","222,160","222,160","222,160","222,160","222,160","222,160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_13,885원/1GB_222,160 "
7545607,TeamGroup T-Force DDR4 16G PC4-36000 CL18 XTREEM 블랙 (8Gx2),"326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900",0,0,0,0,"326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900","326,900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_20,431원/1GB_326,900 "
7545637,TeamGroup T-Force DDR4 16G PC4-36000 CL18 XTREEM 실버 (8Gx2),"296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400",0,0,0,0,"296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,400","296,100","296,100","296,100","296,100","296,100","296,100","296,100","296,100","296,100","296,220","296,220","296,220","296,220","296,220","296,220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_20,313원/1GB_325,000 "
5792951,TeamGroup T-Force DDR4 32G PC4-21300 CL15 Delta RGB 화이트 (16Gx2),"187,400","187,400","187,400","187,400","187,400","187,400","187,400","187,400","187,400","187,400","187,400","187,400","187,400",0,0,0,0,"187,400","187,400","187,400","187,400","187,400","187,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_6,898원/1GB_220,740 8GB(4Gx2)_12,720원/1GB_101,760 "
10711167,TeamGroup T-Force DDR4 32G PC4-21300 CL16 Delta RGB (16Gx2) 가넷,"188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"188,000",0,0,0,0,0,"188,000",0,"188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000",0,"188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","187,520","187,520","187,520","187,520","187,520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10711275,TeamGroup T-Force DDR4 32G PC4-21300 CL16 Delta RGB 화이트 (16Gx2) 가넷,"188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000",0,0,0,0,"188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000",0,"188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11379429,TeamGroup T-Force DDR4 32G PC4-21300 CL18 Delta RGB,"187,500","187,500","187,500","187,500","187,500","187,500","187,500","187,500","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900","177,900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB_5,531원/1GB_177,000 "
11379666,TeamGroup T-Force DDR4 32G PC4-21300 CL18 Delta RGB 화이트,"187,600","187,600","187,600","187,600","187,600","187,600","187,600","187,600","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100","178,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB_5,566원/1GB_178,100 "
7323688,TeamGroup T-Force DDR4 32G PC4-21300 CL18 Delta TUF Gaming RGB (16Gx2) 서린,"200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000",0,0,0,0,"200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8498577,TeamGroup T-Force DDR4 32G PC4-23400 CL16 Delta TUF Gaming RGB (16Gx2) 가넷,0,0,0,"215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000",0,0,0,0,"215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000",0,"215,000","215,000","215,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_6,719원/1GB_215,000 16GB(8Gx2)_---_일시품절 "
7320706,TeamGroup T-Force DDR4 32G PC4-24000 CL16 Delta RGB 화이트 (16Gx2) 서린,"205,000","205,000","205,000","205,000","205,000","205,000","205,000","205,000","205,000","205,000","205,000","205,000","205,000",0,0,0,0,"205,000","205,000","205,000","205,000","205,000","205,000","205,000","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","205,000","205,000","205,000","205,000","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400","308,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32GB(16Gx2)_---_일시품절 16GB(8Gx2)_---_일시품절 
7305304,TeamGroup T-Force DDR4 32G PC4-24000 CL16 Night Hawk RGB (16Gx2) 서린,"250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000",0,0,0,0,"250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_8,750원/1GB_280,000 16GB(8Gx2)_10,188원/1GB_163,000 "
7272193,TeamGroup T-Force DDR4 32G PC4-24000 CL16 Night Hawk RGB 화이트 (16Gx2) 서린,"232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190",0,0,0,0,"232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190","232,190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_8,750원/1GB_280,000 16GB(8Gx2)_13,579원/1GB_217,260 "
5601111,TeamGroup T-Force DDR4 32G PC4-25600 CL16 DARK Gray (16Gx2),0,0,0,0,0,0,0,0,0,0,"192,230",0,0,0,0,0,0,0,0,"192,230","192,230","192,230",0,0,"192,230","184,580","184,580","191,290","191,290","191,290","191,290","191,290","191,290","191,290","191,290","191,290","191,290","191,290","191,290","191,290","191,290","191,290","191,290","191,290","191,290",0,0,0,0,0,0,"185,010","185,010",0,0,0,"185,010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5601144,TeamGroup T-Force DDR4 32G PC4-25600 CL16 DARK Red (16Gx2),"185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000",0,0,0,0,"185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_5,781원/1GB_185,000 16GB(8Gx2)_5,938원/1GB_95,000 "
10401363,TeamGroup T-Force DDR4 32G PC4-25600 CL16 DARK Z Alpha (16Gx2),"164,000","164,000","164,000","164,000","164,000","164,000","164,000","164,000","164,000","164,000","164,000","164,000","164,000",0,0,0,0,"164,000","164,000","164,000","164,000","164,000","164,000","164,000","164,000","161,500","161,400","161,400","161,400","161,400","161,400","161,400","161,400","161,400","161,400","164,850","164,850","159,800","159,800","159,800","159,800","159,800","159,800","159,800","159,800","159,800","159,800","159,800","159,800","159,800","159,800","159,800","155,500","154,160","154,160","154,160","155,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_4,406원/1GB_141,000 16GB(8Gx2)_5,231원/1GB_83,700 "
11376462,TeamGroup T-Force DDR4 32G PC4-25600 CL16 DARK Z GREY,"155,900","155,900","155,900","155,900","155,900","155,900","141,700","141,700","141,700","141,700","141,700","141,700","141,700",0,0,0,0,"141,700","141,700","141,700","141,700","141,700","141,700","141,700","141,700","137,900","137,900","137,900","137,900","137,900","137,900","137,900","137,900","137,900","137,900","137,900","137,900","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB_4,153원/1GB_132,900 "
10388856,TeamGroup T-Force DDR4 32G PC4-25600 CL16 DARK Z GREY (16Gx2),"152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000",0,0,0,0,"152,000","152,000","152,000","152,000","152,000","156,420","156,420","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","151,000","160,000","160,000","160,000","151,000","151,000","151,000","151,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64GB(32Gx2)_4,155원/1GB_265,900 32GB(16Gx2)_4,275원/1GB_136,800 16GB(8Gx2)_5,113원/1GB_81,800 "
11376495,TeamGroup T-Force DDR4 32G PC4-25600 CL16 DARK Z RED,"155,300","155,300","155,300","155,300","155,300","155,300","141,100","141,100","141,100","141,100","141,100","141,100","141,100","141,100","141,100","141,100","141,100","141,100","141,100","141,100","141,100","141,100","141,100","141,100","141,100","137,300","137,300","137,300","137,300","137,300","137,300","137,300","137,300","137,300","137,300","137,300","137,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300","133,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB_4,166원/1GB_133,300 "
10389042,TeamGroup T-Force DDR4 32G PC4-25600 CL16 DARK Z RED (16Gx2),"152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000",0,0,0,0,"152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000","152,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64GB(32Gx2)_4,155원/1GB_265,900 32GB(16Gx2)_4,275원/1GB_136,800 16GB(8Gx2)_5,113원/1GB_81,800 "
11379459,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Delta RGB,"198,900","198,900","198,900","198,900","198,900","198,900","198,900","198,900","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB_5,919원/1GB_189,400 "
6935872,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Delta RGB (16Gx2) 가넷,"185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","177,000",0,0,0,0,"177,000","177,000","177,000","177,000","177,000","177,000",0,"177,000","177,000","177,000","177,000","177,000","177,000","177,000",0,"177,000","177,000",0,"177,000","177,000",0,0,0,0,0,0,0,"177,000","177,000",0,0,"177,000","177,000","177,000","177,000","177,000","177,000","177,000","177,000","177,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7320805,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Delta RGB (16Gx2) 서린,"187,600","187,600","187,600","187,600","187,600","187,600","187,600","187,500","179,200","179,200","179,200","179,100","179,000",0,0,0,0,"179,000","179,000","179,000","179,000","179,000","179,000","179,000","179,000","179,000","179,000",0,"179,000","179,000","179,000","179,000","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","178,900","160,100","160,100","160,100","160,100","160,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11379687,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Delta RGB 화이트,"198,900","198,900","198,900","198,900","198,900","198,900","198,900","198,900","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","189,400","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB_5,676원/1GB_181,640 "
6935896,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Delta RGB 화이트 (16Gx2) 가넷,"185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","185,000","177,000",0,0,0,0,"177,000","177,000","177,000","177,000","177,000","177,000","218,250","177,000","177,000","177,000","177,000","177,000",0,0,0,0,0,0,0,0,0,0,"218,600","228,320","228,320","228,240","228,140","228,130",0,0,0,0,"177,000","177,000","177,000","177,000","177,000","177,000","177,000","177,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7320865,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Delta RGB 화이트 (16Gx2) 서린,"182,500","182,500","182,500","182,500","182,500","182,500","182,500","182,500","177,400","177,400","177,400","177,400","177,400",0,0,0,0,"177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","177,400","164,500","164,500","164,500","164,500","164,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7824688,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Delta TUF Gaming RGB (16Gx2) 가넷,0,0,0,0,0,0,0,0,0,0,"215,000","215,000","215,000",0,0,0,0,"215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000",0,0,0,0,0,"215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000","215,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7323859,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Delta TUF Gaming RGB (16Gx2) 서린,"203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000",0,0,0,0,"203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000","203,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_6,344원/1GB_203,000 16GB(8Gx2)_6,888원/1GB_110,200 "
5793051,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Night Hawk RGB (16Gx2) 가넷,"195,000","195,000","195,000","195,000","195,000","195,000","195,000","195,000","195,000","195,000","195,000","195,000","190,500",0,0,0,0,"190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500","190,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7305325,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Night Hawk RGB (16Gx2) 서린,"199,900","199,900","199,900","199,900","199,900","199,900","199,900","199,900","193,300","193,300","193,300","193,300","193,300",0,0,0,0,"193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_5,891원/1GB_188,500 16GB(8Gx2)_7,094원/1GB_113,500 "
5793091,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Night Hawk RGB 화이트 (16Gx2) 가넷,"195,800","195,800","195,800","195,800","195,800","195,800","195,800","195,800","195,800","195,800","195,800","195,800","191,300",0,0,0,0,"191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300","191,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_5,978원/1GB_191,300 16GB(8Gx2)_7,250원/1GB_116,000 "
7272211,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Night Hawk RGB 화이트 (16Gx2) 서린,"199,900","199,900","199,900","199,900","199,900","199,900","199,900","199,900","193,300","193,300","193,300","193,300","193,300",0,0,0,0,"193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","193,300","205,000","205,000","205,000","205,000","205,000","205,000","205,000","193,500","193,500","193,500","193,500","193,500","193,500","193,500","193,500","193,500","193,500","193,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_5,891원/1GB_188,500 16GB(8Gx2)_7,069원/1GB_113,100 "
6348853,TeamGroup T-Force DDR4 32G PC4-25600 CL16 TUF Gaming (16Gx2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"194,200","194,200","194,200","194,200","194,200","194,200","194,200","194,200","194,200","194,200","194,200","194,000","194,000","194,000","194,000","194,000","194,000","194,000","194,000","194,000","194,000","194,000","194,000","194,000","194,000","194,000","194,000","194,000","194,000","194,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_6,063원/1GB_194,000 "
11576393,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Vulcan Z Gray,0,0,0,"142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11576414,TeamGroup T-Force DDR4 32G PC4-25600 CL16 Vulcan Z Red,0,0,0,"142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000","142,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10401378,TeamGroup T-Force DDR4 32G PC4-28800 CL18 DARK Z Alpha (16Gx2),"192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000",0,0,0,0,"192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","192,000","176,700","176,700","176,700","176,700","176,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32GB(16Gx2)_5,344원/1GB_171,000 16GB(8Gx2)_5,431원/1GB_86,900 "
