Id,Name,2020-07-06 17:23:10,2020-07-06 19:38:44,2020-07-07 09:17:01,2020-07-07 10:56:10,2020-07-07 11:46:13,2020-07-07 12:18:40,2020-07-08 08:48:47,2020-07-08 11:16:27,2020-07-08 12:06:43,2020-07-09 08:54:12,2020-07-10 09:00:14,2020-07-10 16:54:38,2020-07-11 08:46:27,2020-07-11 09:16:14,2020-07-11 09:47:45,2020-07-11 10:18:31,2020-07-11 10:35:09,2020-07-11 12:15:09,2020-07-11 21:53:03,2020-07-12 09:33:14,2020-07-13 09:32:57,2020-07-14 09:32:20,2020-07-15 09:32:37,2020-07-16 09:32:30,2020-07-17 09:32:49,2020-07-18 09:32:37,2020-07-19 09:34:47,2020-07-20 09:33:56,2020-07-21 09:33:26,2020-07-22 09:33:16,2020-07-23 09:33:34,2020-07-24 09:34:13,2020-07-25 09:34:33,2020-07-26 09:35:42,2020-07-27 09:35:09,2020-07-28 09:34:45,2020-07-29 09:33:47,2020-07-30 09:35:06,2020-07-31 09:36:01
3202784,AMD A10 7870K (고다바리),0,0,0,0,0,0,0,"210,990","210,990","210,990","210,990","210,990","210,990",0,0,0,0,"210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990","210,990"
3412430,AMD A8 7670K (고다바리),0,0,0,0,0,0,0,"100,000","100,000","100,000","100,000","100,000","100,000",0,0,0,0,"100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000"
9736854,AMD EPYC 7232P (롬),0,0,0,0,0,0,0,"840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000","840,000"
9736842,AMD EPYC 7252 (롬),0,0,0,0,0,0,0,"948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970","948,970"
9736833,AMD EPYC 7262 (롬),0,0,0,0,0,0,0,"1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000","1,070,000"
9736800,AMD EPYC 7272 (롬),0,0,0,0,0,0,0,"1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730","1,247,730"
9736794,AMD EPYC 7282 (롬),0,0,0,0,0,0,0,"1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120","1,297,120"
9736752,AMD EPYC 7302 (롬),0,0,0,0,0,0,0,"1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000","1,830,000"
9736764,AMD EPYC 7302P (롬),0,0,0,0,0,0,0,"1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810","1,646,810"
9736716,AMD EPYC 7352 (롬),0,0,0,0,0,0,0,"2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000","2,450,000"
9736692,AMD EPYC 7402 (롬),0,0,0,0,0,0,0,"3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080","3,556,080"
9736710,AMD EPYC 7402P (롬),0,0,0,0,0,0,0,"2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920","2,493,920"
9736680,AMD EPYC 7452 (롬),0,0,0,0,0,0,0,"3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000","3,700,000"
9736653,AMD EPYC 7502 (롬),0,0,0,0,0,0,0,"5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720","5,186,720"
9736671,AMD EPYC 7502P (롬),0,0,0,0,0,0,0,"4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980","4,588,980"
9736638,AMD EPYC 7542 (롬),0,0,0,0,0,0,0,"6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000"
9736614,AMD EPYC 7552 (롬),0,0,0,0,0,0,0,"8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220","8,030,220"
9736602,AMD EPYC 7642 (롬),0,0,0,0,0,0,0,"8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000","8,720,000"
9736446,AMD EPYC 7702 (롬),0,0,0,0,0,0,0,"12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140","12,867,140"
9736539,AMD EPYC 7702P (롬),0,0,0,0,0,0,0,"8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160","8,828,160"
9736071,AMD EPYC 7742 (롬),0,0,0,0,0,0,0,"12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000","12,800,000"
4143917,AMD FX 8300 (비쉐라),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62,000","62,000","62,000","62,000","62,000",0,"61,410",0,0,0,0,0,0,0,0,0,0,0
5448913,AMD 라이젠 스레드리퍼 1900X (화이트헤븐),"256,790","256,790","256,790","256,790","256,790","256,790","256,790","256,790","256,790","256,790","256,790","256,790","256,790",0,0,0,0,"256,790","256,790","256,630","255,570","254,320","253,680","253,050","252,780","252,680","252,670","252,660","252,540","252,440","252,390","252,380","252,280","252,170","252,060","251,960","251,840","256,790","256,790"
5355163,AMD 라이젠 스레드리퍼 1950X (화이트헤븐),0,0,0,0,0,0,0,"1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000",0,0,0,0,"1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000"
6467045,AMD 라이젠 스레드리퍼 2950X (콜팩스),0,0,0,0,0,0,"1,123,600",일시품절,일시품절,"1,123,600","1,123,600","1,123,600","1,123,600",0,0,0,0,"1,123,600","1,123,600","1,123,600","1,123,600","1,123,600","1,123,600","1,123,600","1,123,600","1,123,600","1,123,600","1,123,600","1,123,600","1,123,600","1,023,750","1,023,750","1,023,750","1,023,750","1,023,750","1,023,750",0,0,0
6835381,AMD 라이젠 스레드리퍼 2970WX (콜팩스),0,0,0,0,0,0,0,"1,766,400","1,766,400","1,766,400","1,766,400","1,766,400","1,766,400",0,0,0,0,"1,766,400","1,766,400","1,766,400","1,766,400","1,766,400","1,766,400","1,766,400","1,766,400","1,766,400","1,766,400","1,766,400","1,766,400","1,766,400","1,747,200","1,747,200","1,747,200","1,747,200","1,747,200","1,747,200","1,747,200","1,747,200","1,747,200"
6385810,AMD 라이젠 스레드리퍼 2990WX (콜팩스),"2,327,100","2,327,100","2,327,100","2,327,100","2,327,100","2,327,100","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000",0,0,0,0,"2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,774,570","2,774,570","2,774,570","2,774,570","3,106,320","3,106,320","3,106,320","3,106,320","3,106,320","3,106,320"
9996723,AMD 라이젠 스레드리퍼 3960X (캐슬 픽),"1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000",0,0,0,0,"1,714,000","1,714,000","1,714,000","1,713,000","1,713,000","1,713,000","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,700","1,711,000","1,711,000"
11035356,AMD 라이젠 스레드리퍼 3960X (캐슬 픽),0,0,0,0,0,0,0,"1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,713,000","1,713,000","1,713,000","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,800","1,712,700","1,711,000","1,711,000"
9996756,AMD 라이젠 스레드리퍼 3970X (캐슬 픽),"2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,425,300","2,617,090","2,617,000","2,616,890","2,610,490","2,630,000","2,630,000","2,639,910","2,639,620","2,626,830","2,623,100","2,609,660","2,610,250","2,425,300","2,425,300","2,425,300"
10518636,AMD 라이젠 스레드리퍼 3990X (캐슬 픽),0,0,0,0,0,0,0,"4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700","4,754,700"
11876290,AMD 라이젠3 PRO 4350G (르누아르),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352206,AMD 라이젠3-1세대 1200 (서밋 릿지),0,0,0,0,0,0,0,"168,850","168,850","168,850","168,850","168,850","168,850",0,0,0,0,"168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850","168,850"
5884539,AMD 라이젠3-1세대 2200G (레이븐 릿지),"96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600",0,0,0,0,"96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","96,600","98,000"
8460291,AMD 라이젠3-2세대 3200G (피카소),"103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200",0,0,0,0,"103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200"
11021694,AMD 라이젠3-2세대 3200G (피카소),0,0,0,0,0,0,0,"103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200","103,200"
11236047,AMD 라이젠3-3세대 3100 (마티스),"127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","127,000","126,900","126,800","126,800","126,800","126,800","126,800","126,800","126,800","126,800","126,800","126,700","126,500","126,500","126,300","126,300","126,300"
12200864,AMD 라이젠3-3세대 3100 (마티스),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11236053,AMD 라이젠3-3세대 3300X (마티스),"156,900","156,900","156,900","156,900","156,900","156,900","156,900","156,900","156,900","156,900","151,300","152,900","152,900","152,900","152,900","152,900","152,900","152,900","152,900","152,900","152,900","152,900","152,500","152,000","152,000","152,000","152,000","152,000","152,000","152,000","151,200","151,200","151,200","151,200","151,200","151,200","150,400","150,400","150,130"
11876443,AMD 라이젠5 PRO 4650G (르누아르),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061811,AMD 라이젠5-1세대 1400 (서밋 릿지),0,0,0,0,0,0,0,"175,440","175,440","175,440","175,440","175,440","175,440",0,0,0,0,"175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440","175,440"
5061812,AMD 라이젠5-1세대 1500X (서밋 릿지),0,0,0,0,0,0,0,"210,000","210,000","210,000","210,000","210,000","210,000",0,0,0,0,"210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000","210,000"
5061813,AMD 라이젠5-1세대 1600 (서밋 릿지),"153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000","153,000",0,0,0,0,"153,000","153,000","153,000","153,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000"
5065152,AMD 라이젠5-1세대 1600X (서밋 릿지),0,0,0,0,0,0,0,"581,000","581,000","581,000","581,000","581,000","581,000",0,0,0,0,"581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000","581,000"
6066396,AMD 라이젠5-2세대 2600 (피나클 릿지),"156,140","156,140","156,140","156,140","156,140","197,400","197,400","197,400","197,400","197,400","220,000","220,000","220,000",0,0,0,0,"220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000","220,000"
6066419,AMD 라이젠5-2세대 2600X (피나클 릿지),"197,470","197,470","197,470","197,470","197,470","197,470","169,400","169,400","169,400","169,400","203,760","203,340","203,480",0,0,0,0,"202,640","202,440","202,220","200,960","199,710","199,280","199,080","209,000","209,000","209,000","209,000","209,000","209,000","190,910","223,050","223,050","223,050","223,050","223,060","229,500","229,500","229,500"
10176534,AMD 라이젠5-2세대 3400G (피카소),"167,880","167,880","167,710","167,710","167,510","166,750","166,120","166,120","166,120","165,070","164,020","163,120","162,700",0,0,0,0,"161,540","161,530","161,410","160,650","162,080","160,990","160,620","167,880","167,880","167,880","167,880","167,880","167,880","166,510","164,930","163,030","162,930","162,830","162,640","161,310","165,210","164,860"
11026974,AMD 라이젠5-2세대 3400G (피카소),0,0,0,0,0,0,0,"166,120","166,120","165,070","164,020","163,120","162,700","161,750","161,740","161,740","161,740","161,540","161,530","161,410","160,650","162,080","160,990","160,620","167,880","167,880","167,880","167,880","167,880","167,880","166,510","164,930","163,030","162,930","162,830","162,640","161,310","165,210","164,860"
10002339,AMD 라이젠5-3세대 3500 (마티스),"145,790","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","151,400","153,000","153,000","154,000","155,000","157,000","157,000","157,000","157,000","157,000","157,000","157,000","157,000","159,000","159,000","160,000"
9686475,AMD 라이젠5-3세대 3500X (마티스),"165,900","165,900","165,900","165,900","165,900","165,900","165,900","165,900","165,900","172,000","172,000","172,000","172,000",0,0,0,0,"172,000","172,000","172,000","172,000","172,000","172,000","172,000","175,000","175,000","176,000","176,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000"
11020770,AMD 라이젠5-3세대 3500X (마티스),0,0,0,0,0,0,0,"165,900","165,900","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","172,000","175,000","175,000","176,000","176,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000"
8459973,AMD 라이젠5-3세대 3600 (마티스),"197,200","197,200","197,100","197,100","197,100","197,100","197,000","197,000","197,000","196,900","196,700","196,700","196,700",0,0,0,0,"196,700","196,700","196,700","196,700","202,000","201,900","201,900","201,900","201,900","201,900","201,900","208,000","208,000","208,000","208,000","208,000","208,000","208,000","208,000","208,000","209,000","212,000"
11020131,AMD 라이젠5-3세대 3600 (마티스),0,0,0,0,0,0,0,"197,000","197,000","196,900","196,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8459925,AMD 라이젠5-3세대 3600X (마티스),"249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700",0,0,0,0,"249,700","249,700","249,700","249,700","249,700","249,700","259,000","259,000","259,000","259,000","259,000","259,000","275,100","278,000","274,000","285,000","285,000","285,000","285,000","285,000","285,000","290,000"
11024358,AMD 라이젠5-3세대 3600X (마티스),0,0,0,0,0,0,0,"249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","249,700","259,000","259,000","259,000","259,000","259,000","259,000","275,100","278,000","274,000","285,000","285,000","285,000","285,000","285,000","285,000","290,000"
11756438,AMD 라이젠5-3세대 3600XT (마티스),0,0,0,0,0,0,0,"341,120","340,800","327,000","211,110","326,500","325,000","324,900","324,900","324,900","324,900","324,900","324,900","324,900","324,800","323,700","323,400","323,300","322,900","322,800","322,800","322,500","322,500","320,500","319,800","317,100","317,100","317,000","316,800","316,500","316,100","315,900","315,900"
11876521,AMD 라이젠7 PRO 4750G (르누아르),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929428,AMD 라이젠7-1세대 1700 (서밋 릿지),"270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000",0,0,0,0,"270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000","270,000"
4929434,AMD 라이젠7-1세대 1700X (서밋 릿지),"403,210","403,210","403,210","403,210","403,210","403,210","403,210","358,310","358,310","403,210","403,210","403,210","403,210",0,0,0,0,"403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210","403,210"
4929101,AMD 라이젠7-1세대 1800X (서밋 릿지),0,0,0,0,0,0,0,"396,250","396,250","396,250","396,250","396,250","396,250",0,0,0,0,"396,250","396,250","396,250","396,250","396,250","396,250","396,250","396,250","396,250","396,250","396,250","396,250","396,250","396,250","396,250","396,250","396,250","396,250",0,0,0,0
4929144,AMD 라이젠7-1세대 1800X (서밋 릿지),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"396,250","396,250","396,250","396,250"
6066361,AMD 라이젠7-2세대 2700 (피나클 릿지),"424,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490","423,490","423,490",0,0,0,0,"423,490","423,490","423,490","423,490","423,490","423,490","423,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490","424,490"
6066337,AMD 라이젠7-2세대 2700X (피나클 릿지),"412,980","412,970","412,160","412,160","412,160","412,160","411,330","410,930","410,930","412,560","411,740","410,920","412,560",0,0,0,0,"410,920","410,520","410,100","408,050","407,640","405,600","405,590","404,710","404,610","404,600","404,590","404,560","404,490","404,430","404,370","404,360","404,260","404,250","404,150","404,100","404,080","404,030"
8459829,AMD 라이젠7-3세대 3700X (마티스),"342,900","342,900","342,900","342,900","342,900","342,900","342,800","342,800","342,800","342,800","342,800","342,800","342,800",0,0,0,0,"342,800","342,800","342,800","342,800","347,000","347,000","348,000","350,000","350,000","350,000","350,000","354,000","358,000","358,000","358,000","358,000","358,000","358,000","358,000","358,000","358,000","358,000"
11021388,AMD 라이젠7-3세대 3700X (마티스),0,0,0,0,0,0,0,"342,800","342,800","342,800","342,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8459781,AMD 라이젠7-3세대 3800X (마티스),"389,900","389,900","389,900","389,900","389,900","389,900","389,400","389,300","389,300","389,100","389,000","389,000","389,000",0,0,0,0,"388,600","388,500","388,500","388,200","387,840","383,600","383,500","383,100","382,800","382,700","382,400","379,200","390,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","400,000"
11026596,AMD 라이젠7-3세대 3800X (마티스),0,0,0,0,0,0,0,"389,300","389,300","389,100","389,000","389,000","389,000","388,600","388,600","388,600","388,600","388,600","388,500","388,500","388,200","387,840","383,600","383,500","383,100","382,800","382,700","382,400","379,200","390,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","395,000","400,000"
11756552,AMD 라이젠7-3세대 3800XT (마티스),0,0,0,0,0,0,0,"540,800","540,800","518,500","518,500","470,400","470,400","470,400","470,400","470,400","470,400","470,400","470,400","470,400","470,400","470,400","470,400","513,400","512,390","509,400","506,920","506,900","506,800","506,000","505,000","502,200","502,200","502,200","502,000","502,000","501,020","501,700","501,700"
8457111,AMD 라이젠9-3세대 3900X (마티스),"554,700","554,700","554,700","554,700","554,700","554,700","554,200","554,100","554,100","553,900","553,800","553,800","553,800",0,0,0,0,"553,400","553,300","553,300","553,000","552,700","552,500","552,300","551,800","551,500","551,400","551,000","550,900","550,300","550,300","550,000","550,000","550,000","549,900","548,900","548,800","547,800","547,800"
11022852,AMD 라이젠9-3세대 3900X (마티스),0,0,0,0,0,0,0,"554,100","554,100","553,900","553,800","553,800","553,800","553,400","553,400","553,400","553,400","553,400","553,300","553,300","553,000","552,700","552,500","552,300","551,800","551,500","551,400","551,100","550,900","550,300","550,300","550,000","550,000","550,000","549,900","548,900","548,800","547,800","547,800"
11756642,AMD 라이젠9-3세대 3900XT (마티스),0,0,0,0,0,0,0,"687,800","687,800","664,000","664,000","664,000","660,000","659,900","659,900","659,900","659,900","659,900","659,900","659,900","659,700","657,370","657,100","656,800","656,600","654,800","654,800","654,400","654,400","654,000","652,000","651,700","651,300","645,900","645,600","645,400","644,890","644,700","644,700"
9996480,AMD 라이젠9-3세대 3950X (마티스),"898,200","898,200","898,200","898,200","898,200","898,200","898,000","897,900","897,900","897,700","897,600","897,600","897,500",0,0,0,0,"897,400","897,300","897,300","897,100","897,100","895,400","894,300","894,000","894,000","894,000","893,900","886,200","885,270","886,200","883,200","883,200","883,100","882,900","880,900","878,280","878,300","878,300"
