Id,Name,2020-07-06 17:24:28,2020-07-06 19:40:00,2020-07-07 09:18:22,2020-07-07 10:57:28,2020-07-07 11:47:30,2020-07-07 12:19:57,2020-07-08 08:50:05,2020-07-08 11:18:13,2020-07-08 12:08:26,2020-07-09 08:55:56,2020-07-10 09:01:58,2020-07-11 08:48:12,2020-07-11 09:16:55,2020-07-11 09:48:26,2020-07-11 10:19:33,2020-07-11 10:35:48,2020-07-11 12:16:54,2020-07-11 21:54:49,2020-07-12 09:34:59,2020-07-13 09:34:42,2020-07-14 09:34:04,2020-07-15 09:34:25,2020-07-16 09:34:15,2020-07-17 09:34:34,2020-07-18 09:34:26,2020-07-19 09:36:32,2020-07-20 09:35:41,2020-07-21 09:35:11,2020-07-22 09:35:00,2020-07-23 09:35:20,2020-07-24 09:35:58,2020-07-25 09:36:17,2020-07-26 09:37:28,2020-07-27 09:36:56,2020-07-28 09:36:30,2020-07-29 09:35:32,2020-07-30 09:36:51,2020-07-31 09:37:46
11656073,ASUS PRIME B550M-K/CSM STCOM,"183,600","183,500","183,500","183,400","183,400","183,400","183,400","183,400","183,400","183,400","152,800","152,800","152,800","152,700","152,700","152,700","152,700","152,700","152,700","152,700","152,700","152,700","152,600","152,500","152,000","151,900","151,800","151,700","151,600","151,500","151,400","151,300","151,300","151,200","151,100","151,000","150,900","150,800"
11583437,ASUS PRIME B550M-K/CSM 아이보라,0,0,0,0,0,0,0,가격비교예정,가격비교예정,"152,880","152,880","152,880","152,880","152,880","152,880","152,880","152,880","152,880","152,880","152,880","152,880","152,880","152,880","152,880","152,880","152,880","152,880","150,800","150,800","150,800","150,800","147,680","147,680","147,680","147,680","147,680","147,680","147,680"
6024401,ASUS PRIME H310-PLUS STCOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10345053,ASUS PRIME H310I-PLUS R2.0 아이보라,"143,520","143,520","143,520","143,520","143,520","143,520","143,520","143,520","143,520","143,520","143,520","143,520",0,0,0,0,"143,520","143,520","143,520","142,790","142,580","141,530","140,690","140,840","140,820","140,740","140,730","140,640","140,620","140,540","140,520","140,420","140,330","140,320","140,230","140,220","140,130","140,110"
6245176,ASUS PRIME H310I-PLUS 아이보라,"132,900","132,900","132,900","132,900","132,900","132,900","132,900","132,900","132,900","132,900","132,900","132,900",0,0,0,0,"132,900","132,900","132,900","132,900","132,900","132,900","132,900","132,900","134,050","134,050","134,050","134,960","135,230","135,230","135,230","135,230","135,230","135,230","135,230","135,230","135,230","135,230"
6346757,ASUS PRIME H310M-A R2.0 STCOM,"74,000","74,000","74,000","74,000","74,000","74,000","74,000","74,000","74,000","74,000","74,000","74,000",0,0,0,0,"74,000","74,000","74,000","74,000","74,000","74,000","74,000","74,000","74,000","74,000","74,000","74,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000","69,000"
6370926,ASUS PRIME H310M-A R2.0 아이보라,"69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170",0,0,0,0,"69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170","69,170","67,220","67,220","67,220","67,220","67,220","67,220","67,220"
6632107,ASUS PRIME H310M-A R2.0 인텍앤컴퍼니,"68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100",0,0,0,0,"68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100","68,100"
6721984,ASUS PRIME H310M-A R2.0 코잇,"73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000",0,0,0,0,"73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000","73,000"
8146390,ASUS PRIME H310M-A R2.0/CSM 아이보라,"73,200","73,200","73,200","73,200","73,200","73,200","73,200","73,200","73,200","73,200","73,200","73,200",0,0,0,0,"73,200","73,200","73,200","73,200","73,200","72,950","72,530","73,200","73,200","73,200","73,200","73,200","73,200","74,000","74,000","74,000","74,000","74,000","74,000","74,000","74,000","74,000"
